Region,Date,Oil Moisture,Blood Pressure,Heart Rate,Oxygen Saturation,Telemedicine Consultations,AQI,Water Levels,Temperature,Agriculture Target,Healthcare Target,Environmental Target
Tamil Nadu,2026-05-30,6.213789245768782,122.06715926536917,66.93984201420088,95.2359835084869,9,18.743928407346257,2.1628892304826604,29.77891693157455,0,0,0
Kerala,2026-05-31,11.044702681477421,103.48551712482099,75.1900609167727,99.80708309821024,5,216.36734024967495,4.9349274159880245,18.95648857682646,0,0,1
Uttar Pradesh,2026-06-01,7.60286772479763,106.69073273927658,92.05783104891815,98.39581284159782,6,69.11852145436931,4.842859006679269,31.86746641350011,0,1,1
Uttar Pradesh,2026-06-02,15.424266333536925,130.95171416273968,75.6837430761829,98.15687988821688,2,205.56043613095983,2.281947590622189,19.075520683821274,1,0,1
Maharashtra,2026-06-03,10.191495898066783,116.05556060367829,90.03078596844223,96.35279628243995,2,294.56914201057367,4.985187216980903,29.85797628196864,0,1,1
Karnataka,2026-06-04,19.63415301289872,150.12881354453165,65.01945187196603,96.24395894369589,9,207.33176101615535,4.382204781987598,28.712061330897487,1,1,1
Karnataka,2026-06-05,14.61458116017998,100.88160331929723,90.91085678660316,99.71029109744298,7,264.95791587708254,3.4438379977290188,30.17777700280893,1,1,1
Kerala,2026-06-06,17.337208454515412,122.74564292031617,69.47733299626594,96.49136227117062,4,284.4595520229202,1.160498481044038,25.653713614276313,1,0,1
Karnataka,2026-06-07,6.987870091127727,120.24073280614556,87.0957251955549,98.87752648359499,3,146.02531450569467,4.605787318153518,27.77452364498439,0,0,1
Tamil Nadu,2026-06-08,17.93021723408934,101.15965785505607,82.63126219363986,96.9656089910354,6,210.69749382591206,3.229717117057279,34.066401608685105,1,0,1
Karnataka,2026-06-09,18.841357857700913,107.46210394003062,97.1657886884675,95.69627035392352,6,255.5907760667525,4.473904604811079,17.0217718834843,1,1,1
Kerala,2026-06-10,12.305928782284038,124.81856049511812,75.49290071901257,95.05357648847679,8,106.98267386231583,4.337716479622969,21.1769454956324,1,0,1
Karnataka,2026-06-11,14.093794066264662,129.5718750668468,62.64660755337762,97.72128668507625,8,78.41919496811846,4.332024860804344,27.227140261967648,1,0,1
Tamil Nadu,2026-06-12,16.472147013544934,124.25738483529214,60.76621942205011,99.87889409274466,4,283.9795718335016,3.7926954428596202,34.28108260262979,1,0,1
Maharashtra,2026-06-13,7.622579408906188,131.85626070472563,93.07434243891012,96.84568096904603,7,217.89105011064538,2.1656605547041945,16.91148895325202,0,1,1
Kerala,2026-06-14,12.538491146951635,135.7079004943409,80.98942550645728,96.78596166996522,9,65.90464001274789,2.3446410309780794,15.450984430601729,1,0,0
Maharashtra,2026-06-15,10.979945416584696,100.59542926767014,91.00976207339798,96.72045808924722,0,134.72501780283403,2.2338768503307453,16.11499196940656,0,1,0
Maharashtra,2026-06-16,7.195609882433737,127.84570956721024,69.37702400046058,97.6027191865243,8,238.9355308613428,1.0801839981302588,16.048113729223978,0,0,1
Maharashtra,2026-06-17,10.51301633437297,157.8099544532553,73.80334982052935,97.20332441712146,7,164.11889727553265,3.3302756368592448,33.15631715554809,0,1,1
Uttar Pradesh,2026-06-18,6.022584640782403,131.14193680777294,61.204154888452756,99.39957313363507,5,194.98562944976672,3.7953346817841314,29.425158158676496,0,0,1
Uttar Pradesh,2026-06-19,5.387178604242305,140.65253604753718,98.45969298296448,97.52760395861745,2,226.1304606135157,4.415463974100814,28.542127323925566,0,1,1
Maharashtra,2026-06-20,7.0274943373223415,118.71183147501299,86.71471626803253,97.53878919094285,2,186.60275664269417,1.5606617335309214,25.45145640523619,0,0,1
Kerala,2026-06-21,19.44672667383761,146.43948268916574,97.32820351037225,95.69185797360278,7,162.02379657665873,3.176732595907207,30.63905233944304,1,1,1
Tamil Nadu,2026-06-22,13.242943038425254,146.3752889125669,70.6198562971629,99.91369770455194,4,224.88428531633204,1.0320325626951314,18.112959855231814,1,1,1
Tamil Nadu,2026-06-23,19.487332417298298,131.27776285924833,84.45854444902643,96.24986445434415,9,218.2689106296602,1.380374590842918,22.838823795768747,1,0,1
Karnataka,2026-06-24,11.48746817495198,158.5608293967528,87.1399987317055,95.36682033729801,6,188.96172005495367,1.2168469768239722,24.800085015286868,0,1,1
Kerala,2026-06-25,9.677241996278894,107.5330128857592,72.70198801030354,98.31573124487605,4,107.93682401457887,3.9019121360619478,17.208189953534525,0,0,0
Uttar Pradesh,2026-06-26,12.59212794260366,101.01685989337486,93.92436940062521,97.97683185078436,7,121.74362766008147,1.3242382555104126,23.39027418675034,1,1,0
Maharashtra,2026-06-27,11.592675329493652,146.20949270542576,97.88645851600991,97.07572826996373,9,291.13156466522923,3.86581192623516,21.330035585252407,0,1,1
Karnataka,2026-06-28,6.5849702639261585,148.42933224189295,95.39420470784017,97.1109611694034,9,33.71577968745775,1.9984988176423335,15.711642915869252,0,1,0
Tamil Nadu,2026-06-29,14.612394720353093,107.21243374723457,89.5626790375749,98.92531960523216,3,80.5514751758506,4.510851842787758,17.734708054584704,1,0,1
Uttar Pradesh,2026-06-30,8.240572737643994,115.93496997751636,71.09858718899817,95.97856320049824,1,147.7205277613007,4.252599953455256,30.280736463349434,0,0,1
Uttar Pradesh,2026-07-01,14.293819323467444,101.05314180199774,71.26464168422527,99.10126659472445,2,251.01890584313574,4.831320869901106,15.36075819009289,1,0,1
Maharashtra,2026-07-02,14.7530163859723,117.59851664683389,98.53441281784151,98.24373556947509,7,49.10269911891836,4.535048061832128,33.685065981927224,1,1,1
Tamil Nadu,2026-07-03,7.280372796929722,146.38851243512028,60.41137983742768,97.09484886889763,6,83.08638543738296,4.733317676465389,16.728492648944748,0,1,1
Kerala,2026-07-04,5.920244406660022,131.07763166275473,88.64199892968578,97.29014308291934,1,19.739465338571694,4.434969586053231,30.984761884069165,0,0,1
Uttar Pradesh,2026-07-05,16.711423791026597,120.88573559009728,88.24984650221049,96.28323603593049,5,211.79557981524553,3.7735276024594215,32.972330818869416,1,0,1
Maharashtra,2026-07-06,11.897006356539801,122.30435769437982,84.9075816379919,98.76057166348487,8,71.46283064268484,1.6810366085017439,33.82271169700894,0,0,0
Kerala,2026-07-07,5.8724569325821365,100.08121754292809,99.60435384347463,97.56437371152634,3,116.60242520128514,2.0868300754163718,32.34954046991945,0,1,0
Tamil Nadu,2026-07-08,19.922994757546505,117.98803165391415,72.47517743054901,96.60427271374922,8,133.11043410890036,1.8509078645210923,20.751000788508865,1,0,0
Uttar Pradesh,2026-07-09,5.866708414945499,138.78752449827584,73.59887455172992,97.98025057880476,1,267.3941806819367,3.4143431506328223,21.661742626769538,0,0,1
Kerala,2026-07-10,15.425528432878298,158.45166662898143,63.15757611786222,99.97867226025662,1,123.39908709937104,3.0144797518944055,23.530913972201517,1,1,0
Kerala,2026-07-11,19.755183878951204,150.82364961903397,77.7119254617495,97.17631139828276,8,43.567505974574715,4.468319988633695,17.785933788142017,1,1,1
Kerala,2026-07-12,8.587701563238884,101.41569787873175,70.44194104939392,99.6034570038931,6,157.2944815020363,4.810691465996303,15.445449101344478,0,0,1
Uttar Pradesh,2026-07-13,7.133740530307943,153.91363628049035,73.73546808710577,96.72508419962283,6,288.8873983945889,2.6194395584725774,32.382432285620695,0,1,1
Uttar Pradesh,2026-07-14,6.820774091336434,146.99190479791756,93.38287161022511,95.27366353462493,0,182.3056923152433,3.0254022131232494,26.082574324209126,0,1,1
Karnataka,2026-07-15,9.549127213513934,146.82256741425883,97.41938054109983,96.02121053184214,5,295.0161661381718,4.886065427216557,27.174458843564327,0,1,1
Tamil Nadu,2026-07-16,6.515687165159701,127.47974554021428,67.42932288020742,97.09347571663842,6,252.332192681661,2.104955766492574,33.5397694963559,0,0,1
Maharashtra,2026-07-17,15.38242012541198,123.88031757727018,74.90035726213864,96.09817464297285,5,10.78972686402384,4.169563101435255,28.302403562272314,1,0,1
Kerala,2026-07-18,5.9343769719509405,118.17494372999155,97.14522248461577,95.00113519109128,5,197.51987861311255,1.900959609340985,28.817070086796267,0,1,1
Karnataka,2026-07-19,12.641331922246845,103.94169153726195,62.47233842756891,99.57500768873764,1,86.0300632673651,3.725840461701088,30.739372968734845,1,0,0
Maharashtra,2026-07-20,19.95045280779465,113.69412180962195,63.69442112445514,99.21939705615465,5,167.88505669341717,2.0144625105542566,17.326968997148075,1,0,1
Karnataka,2026-07-21,17.209554042590284,114.79621809868148,66.51163956824918,98.71146115743474,3,83.80355727936796,4.534933555325548,22.20324306427583,1,0,1
Uttar Pradesh,2026-07-22,14.228291573465164,129.0446241826121,83.80851336507499,95.83907297823015,8,104.66112498158712,3.2459117749467072,34.36415855406733,1,0,0
Kerala,2026-07-23,9.593804311799175,144.84666439580164,66.0188908402399,95.60181788104993,0,276.9506135262538,1.7437345634975383,33.458601562012134,0,1,1
Maharashtra,2026-07-24,14.358437544374578,128.4285897038768,98.72305525802935,95.33802374736192,7,61.99295546751159,1.897476702793944,32.6815059262037,1,1,0
Maharashtra,2026-07-25,12.905621958674775,103.47066696682964,77.86858109034081,98.6201459438646,4,262.23273540774915,2.975396782832401,24.04177020677945,1,0,1
Maharashtra,2026-07-26,11.391250758355572,157.46738805929223,80.06071841400666,99.64403980343943,0,9.137342421149041,4.846408102299515,32.14385907173612,0,1,1
Maharashtra,2026-07-27,6.960655651102992,156.56345914564673,69.86634463221625,97.15267910456518,3,27.262961510894513,4.0785686555346174,15.967917638915312,0,1,1
Maharashtra,2026-07-28,18.299063228607,147.1113725889045,78.83841009738934,95.59570335998023,0,256.40251241527903,2.9532385713033804,17.97034848514235,1,1,1
Karnataka,2026-07-29,11.746769732319837,159.47967409385325,86.47654530548046,97.56196410366053,5,189.1668092727586,2.3508765782488683,23.279353969681083,0,1,1
Kerala,2026-07-30,7.919337677311476,132.66893996801576,90.0470854781617,96.74415953729316,1,224.17084141186507,3.1970739733937705,24.667841333642528,0,1,1
Uttar Pradesh,2026-07-31,10.516390263159344,157.76610101519236,90.15472330839651,96.87412462174998,4,62.82530124655628,3.993443333714479,20.270143070417138,0,1,0
Uttar Pradesh,2026-08-01,11.211946287933905,104.53630243700505,83.11564450776353,98.10665312077853,6,161.12503667703106,4.1357143538112,22.12953341695575,0,0,1
Uttar Pradesh,2026-08-02,17.413068433503113,121.94084489568228,96.17439099975428,98.59359056631101,1,221.16576707139143,2.2984351923877786,18.255522020507374,1,1,1
Uttar Pradesh,2026-08-03,16.00421570842103,113.52287608040595,92.69631389224438,95.5530179943658,5,188.19424110307875,3.884637072855509,24.782680634318144,1,1,1
Karnataka,2026-08-04,16.539573404620096,111.7499850480562,90.28192458794501,95.17795115403239,5,141.50963006736285,3.6311551201447445,30.876865857357224,1,1,0
Tamil Nadu,2026-08-05,5.165468966429708,108.44817693356056,62.22422086721843,99.97165151342857,4,287.93513593131445,4.836449167985176,28.227207873226114,0,0,1
Kerala,2026-08-06,11.242309972696422,137.3448184939598,60.27511848878597,96.16364174457776,4,202.8472000360336,4.724361162032059,17.155844947310825,0,0,1
Maharashtra,2026-08-07,12.220162274529855,146.8793113448383,68.49789108781891,95.2691526245423,2,272.32524007237134,4.157517302414308,24.751632067934324,1,1,1
Tamil Nadu,2026-08-08,5.287884152345851,134.69790396522166,86.5409437565381,95.9493766454796,9,218.93115347210437,3.8935787554197137,28.9529276555945,0,0,1
Uttar Pradesh,2026-08-09,8.897198131175514,108.81776257529258,76.44789955530183,95.19478923174232,9,220.63905857930496,2.0961663588171033,25.597905931078824,0,0,1
Tamil Nadu,2026-08-10,16.404347346832026,148.66742619600825,76.09625037197247,96.95905447308586,1,24.0054809273038,4.383861024394133,22.83351193071098,1,1,1
Kerala,2026-08-11,7.0566455859349855,138.1572824298237,95.38347552918455,99.01200892225663,6,107.83938655618307,2.7100228148534646,27.438288425677563,0,1,0
Maharashtra,2026-08-12,13.029651971788875,123.28994236761973,95.82251392527354,96.7062222487886,0,257.51082201589753,2.0889621700241787,34.37277330600551,1,1,1
Maharashtra,2026-08-13,8.228028080258563,140.44781773216377,96.36701056214343,97.22091703439183,5,69.78115864462679,2.53664303181385,16.89815819532156,0,1,0
Kerala,2026-08-14,5.181811619658399,115.59429875456998,72.55512306060109,98.3779338678372,5,34.651759846939854,4.343741960066032,22.800321214951214,0,0,1
Kerala,2026-08-15,8.618021863993121,120.71153250965263,87.64223250957048,97.5444703503494,2,97.83181699163804,1.59453286231154,23.132117060921914,0,0,0
Uttar Pradesh,2026-08-16,19.638106323650806,155.04915058791943,70.86532725097479,99.30722843010662,1,66.13136546778419,2.82463496447929,26.53934620936742,1,1,0
Maharashtra,2026-08-17,17.023056678244842,117.43027034028522,67.624393322978,99.33017837522878,1,277.58645843794653,2.9694303781179587,18.04349203763836,1,0,1
Tamil Nadu,2026-08-18,19.3936496648155,128.1992960894762,67.38529829389476,95.04955347745577,8,260.38999260063935,1.1465187903952776,18.53286059740939,1,0,1
Karnataka,2026-08-19,12.317810658895436,153.40846824376086,73.68430483454377,98.890231532416,4,149.90496908487125,1.7829841181926613,20.707227719957093,1,1,0
Karnataka,2026-08-20,6.6460429801625525,142.46328101605164,77.19830479119287,97.30366800120837,6,18.403162345160407,4.306969714303426,34.11740086537039,0,1,1
Kerala,2026-08-21,13.219392334605395,103.73219356988217,93.23796684220274,99.94420270651831,4,214.3687038279469,4.3230695543790425,29.68217162461805,1,1,1
Uttar Pradesh,2026-08-22,11.815660018399413,108.83818265673823,64.79564373890848,97.41616037937717,6,187.02351940087937,2.169660335536992,28.233866033830065,0,0,1
Karnataka,2026-08-23,17.665356241094237,100.47049544631501,89.39703389579577,99.93447972694149,3,291.16640121854874,4.499588938391705,31.339153747885245,1,0,1
Maharashtra,2026-08-24,6.471238711763669,137.8553074137498,81.25819656757221,98.77284680602868,7,167.68597208111308,4.087131756273392,17.55152937833386,0,0,1
Kerala,2026-08-25,12.323617055326672,126.8604055246251,71.51781370703969,96.24302442306653,9,100.91811702087283,2.6716299351816377,32.18665639447504,1,0,0
Tamil Nadu,2026-08-26,7.250729970409764,108.05649105413653,79.71278338131299,97.69197489643479,9,155.70650807356674,3.9936253776201514,26.89665427775008,0,0,1
Kerala,2026-08-27,9.870138903350899,157.47604726340623,71.9976827910809,99.96067819739291,6,293.7789874213549,4.845338524779224,21.70658014917871,0,1,1
Tamil Nadu,2026-08-28,16.060356160816994,131.7795834367372,83.84327820953224,99.28765303875961,9,208.90872975990916,2.8358788722613952,31.317105114913808,1,0,1
Kerala,2026-08-29,12.140271940531498,114.51359764677335,77.35375691420977,95.4868344689561,4,201.59284137811534,1.9537087158139346,31.051290686972482,1,0,1
Kerala,2026-08-30,10.638324277186541,130.03621426928245,66.57622116315515,98.53185998404999,5,72.20447691776562,4.767266000200623,31.914171634334544,0,0,1
Kerala,2026-08-31,10.91714417855053,140.77721996410645,64.66332298222787,96.72789792935407,4,223.0807552681853,3.414977154253026,17.310358002139644,0,1,1
Tamil Nadu,2026-09-01,11.8917015260898,104.57435307841386,81.8678272828852,95.03491130940174,6,225.08154884153151,1.4210606499217011,34.38722489991552,0,0,1
Tamil Nadu,2026-09-02,16.775248157555854,116.48222890287352,96.09652133144414,97.017404845135,1,95.18669513277159,3.290731263426758,34.192523075794625,1,1,0
Kerala,2026-09-03,18.381270334103515,148.41792945303962,73.75830746230741,96.17377210862486,4,145.11414971721396,3.002323557793195,22.14939291003483,1,1,0
Karnataka,2026-09-04,19.330020297558924,127.57989222415968,89.32000428890493,99.09434635260236,9,88.38099988213682,4.4223555763022535,16.31788036423839,1,0,1
Uttar Pradesh,2026-09-05,16.803550793829427,132.79462852193768,86.34645419759067,96.68665304422883,2,77.611521097286,3.1227807590540855,18.341113389375714,1,0,0
Uttar Pradesh,2026-09-06,9.731103436220192,125.96896013256816,97.26219657237924,99.13761846976908,8,7.768821074845544,2.0209297373771338,34.856616508893936,0,1,0
Uttar Pradesh,2026-09-07,15.322020591298132,102.63399655858031,92.83924069196564,95.00298969417398,5,85.56352339599962,3.702576255459554,26.26025886343326,1,1,0
Tamil Nadu,2026-09-08,11.564046860830878,109.94498678920935,82.66421035621852,96.5390957501306,9,166.19098496348246,3.1703018101423206,22.13243597652104,0,0,1
Tamil Nadu,2026-09-09,8.820059330690768,126.73249832451346,86.28121992936428,96.20582607153881,2,0.4803562647086479,1.9321785130674898,20.764053877000777,0,0,0
Karnataka,2026-09-10,17.61307369138884,112.55112792447567,95.9354586633614,96.16783680534306,6,84.96572514290023,3.2945114317716313,20.13983470621895,1,1,0
Uttar Pradesh,2026-09-11,5.576395234434875,102.99874171958072,75.9807513834774,95.3409330988273,3,264.42309969697504,4.286142311558745,28.28305530108964,0,0,1
Uttar Pradesh,2026-09-12,18.52642988203135,150.61897984310943,73.0717882343111,95.93562135205251,2,178.09457553220827,1.1142836708960417,23.387756630393717,1,1,1
Kerala,2026-09-13,11.922161969371013,158.87155174984696,60.432443345407854,97.7777478494281,7,182.35884722429415,3.523404154580447,34.30821398737223,0,1,1
Tamil Nadu,2026-09-14,14.558022152124206,147.58857243980435,93.06204296765857,96.45680536418872,3,121.00929150790597,2.3983407831375683,28.676860612907227,1,1,0
Uttar Pradesh,2026-09-15,14.89030883308674,151.22709530228002,92.03922801613459,97.08697391164574,0,202.94164304772332,2.1706857830376967,30.840891820979223,1,1,1
Karnataka,2026-09-16,18.426766110598045,114.51862781902273,64.17818072400605,96.88433440173594,5,56.979829869107746,2.570351001444445,20.854830971663198,1,0,0
Karnataka,2026-09-17,14.55004523250811,157.637618530792,83.07429524530801,99.37952462499948,9,245.62404311525748,2.3680906569919267,16.583728182172518,1,1,1
Uttar Pradesh,2026-09-18,14.209003771400926,111.8155422672057,78.55926792667549,99.52649499505257,0,35.006735980769946,4.328956426833766,24.75645674763762,1,0,1
Tamil Nadu,2026-09-19,5.999780608410349,157.08578862170992,64.74836382036446,97.4647848582793,4,196.80040639593278,2.099191243071602,21.291630930924548,0,1,1
Karnataka,2026-09-20,12.776120329178061,159.68915763795707,99.22272908242894,96.65077975157803,6,102.34479774590491,3.9326120924263415,19.041663300158476,1,1,0
Kerala,2026-09-21,7.252535012255625,142.7033683447629,68.58783549853422,95.53400352001182,5,224.25389117474305,1.3762392809143549,34.05284261601723,0,1,1
Karnataka,2026-09-22,16.061506530822285,158.86862390750932,62.689367203622446,99.76701439691047,1,164.929365379806,4.805585489937663,23.879764286840604,1,1,1
Maharashtra,2026-09-23,12.683328812190117,134.17238677402622,83.79389518007639,95.30113472450148,3,135.70591154361486,3.489266548994207,18.494171840975714,1,0,0
Maharashtra,2026-09-24,15.2034166881253,115.57250699056542,89.55466708532131,96.4882513878414,1,50.8267206279741,3.8268743081782404,18.973013053622783,1,0,0
Tamil Nadu,2026-09-25,5.625093509035764,126.21975313993725,61.29773784188748,96.49033100585002,0,191.04643928530584,2.192157328377804,20.61419484929188,0,0,1
Uttar Pradesh,2026-09-26,6.271880240687048,135.61365612272715,86.34870554908089,96.60200643070108,2,292.4309530261239,2.6483862748324585,34.98632536379425,0,0,1
